timestamp,count,plastic,organic,glass,paper,metal,temperature,is_holiday,dayofweek,weekofyear,month,dayofyear,is_weekend,temp_bin,7day_avg,7day_std,temp_7day_avg,14day_avg,14day_std,temp_14day_avg,28day_avg,28day_std,temp_28day_avg,90day_avg,90day_std,temp_90day_avg,lag_1,temp_lag_1,lag_2,temp_lag_2,lag_3,temp_lag_3,lag_7,temp_lag_7,trend,rolling_max_14,rolling_min_14
2022-05-14,24,7,10,3,2,2,19.59883104509923,False,5,19,5,134,1,mild,18.428571428571427,6.078847008469684,15.886783822830136,18.642857142857142,5.443516155194926,15.938119480767282,18.178571428571427,5.464047959692532,14.4435907751056,15.577777777777778,5.316875355466594,6.352020742838148,28.0,17.821335205184795,13.0,15.68778984215469,18.0,14.769730487083333,23.0,17.392984081585354,-0.1428571428571429,28.0,11.0
2022-05-15,15,6,4,1,4,0,19.175309987146864,False,6,19,5,135,1,mild,19.0,5.416025603090628,16.691107725266136,18.571428571428573,5.487247954110523,16.3320331962119,18.107142857142858,5.493021065250018,14.789502476393674,15.655555555555555,5.25562536740366,6.5991018949234785,24.0,19.59883104509923,28.0,17.821335205184795,13.0,15.68778984215469,11.0,13.545042670094857,-0.375,28.0,11.0
2022-05-16,22,7,8,1,6,0,18.906828765192234,False,0,20,5,136,0,mild,20.0,5.196152422706619,17.434819079435538,19.357142857142858,5.093089478848813,16.897104388975517,18.464285714285715,5.405635898846638,14.979129187144903,15.8,5.249291016868398,6.870334804904031,15.0,19.175309987146864,24.0,19.59883104509923,28.0,17.821335205184795,15.0,13.700849286006399,0.46666666666666656,28.0,11.0
2022-05-17,16,6,6,2,2,0,16.903935530756147,False,1,20,5,137,0,mild,19.428571428571427,5.411627692821647,17.551965837516757,19.357142857142858,5.093089478848813,16.78376107868112,18.178571428571427,5.3128326226402525,15.117656011923327,15.855555555555556,5.224318913969208,7.041693390118766,22.0,18.906828765192234,15.0,19.175309987146864,24.0,19.59883104509923,20.0,16.083908224187642,-0.2727272727272727,28.0,11.0
2022-05-18,21,6,9,1,4,1,21.782173132355176,False,2,20,5,138,0,warm,19.857142857142858,5.398412465054611,18.553743358269877,19.5,5.110321380831606,17.028163726900853,18.535714285714285,5.145887555141363,15.266730165015284,15.955555555555556,5.235812528534375,7.2470830898344625,16.0,16.903935530756147,22.0,18.906828765192234,15.0,19.175309987146864,18.0,14.769730487083333,0.3125,28.0,11.0
2022-05-19,15,4,4,3,3,1,15.509283817792085,False,3,20,5,139,0,mild,20.142857142857142,5.014265364224056,18.528242497646648,19.142857142857142,5.245615647041207,17.189841155150113,18.678571428571427,4.981845347738436,15.273874041975887,15.911111111111111,5.226648322218053,7.482716047430567,21.0,21.782173132355176,16.0,16.903935530756147,22.0,18.906828765192234,13.0,15.68778984215469,-0.2857142857142857,28.0,11.0
2022-05-20,29,11,10,3,4,1,14.519242340785352,False,4,20,5,140,0,mild,20.285714285714285,5.282495802626044,18.056514945589583,19.285714285714285,5.497252060782756,16.814088886816013,18.857142857142858,5.261419930260244,15.106264184037489,16.11111111111111,5.378785720793514,7.67154249790215,15.0,15.509283817792085,21.0,21.782173132355176,16.0,16.903935530756147,28.0,17.821335205184795,0.9333333333333333,29.0,11.0
2022-05-21,15,6,5,1,2,1,19.072941202099546,False,5,20,5,141,1,mild,19.0,5.322906474223757,17.981387825161057,18.714285714285715,5.497252060782754,16.934085823995595,18.714285714285715,5.311463095197052,15.33685001152094,16.177777777777777,5.326587494079569,7.85476799268596,29.0,14.519242340785352,15.0,15.509283817792085,21.0,21.782173132355176,24.0,19.59883104509923,-0.48275862068965514,29.0,11.0
2022-05-22,21,12,3,2,4,0,17.285578701547454,False,6,20,5,142,1,mild,19.857142857142858,5.047394424471931,17.711426212932572,19.428571428571427,5.049208402760332,17.201266969099354,19.0,5.206833117271106,15.495232441078032,16.322222222222223,5.278380279690796,8.025676639804262,15.0,19.072941202099546,29.0,14.519242340785352,15.0,15.509283817792085,15.0,19.175309987146864,0.3999999999999999,29.0,13.0
2022-05-23,24,8,5,2,5,4,19.710533716377157,False,0,21,5,143,0,mild,20.142857142857142,5.241773600241653,17.82624120595899,20.071428571428573,5.014813221681513,17.630530142697264,19.285714285714285,5.25538272812244,15.86873490521029,16.444444444444443,5.327712393777601,8.239307127653895,21.0,17.285578701547454,15.0,19.072941202099546,29.0,14.519242340785352,22.0,18.906828765192234,0.1428571428571428,29.0,13.0
2022-05-24,14,9,1,1,3,0,10.59026876188963,False,1,21,5,144,0,mild,19.857142857142858,5.550632739564353,16.92428881040663,19.642857142857142,5.271215636427175,17.238127323961695,19.142857142857142,5.345224838248491,15.929058421972117,16.444444444444443,5.327712393777601,8.420064108507923,24.0,19.710533716377157,21.0,17.285578701547454,15.0,19.072941202099546,16.0,16.903935530756147,-0.41666666666666663,29.0,13.0
2022-05-25,19,8,5,2,4,0,22.70125876204282,False,2,21,5,145,0,warm,19.571428571428573,5.533448076836674,17.055586757504862,19.714285714285715,5.2539885424690125,17.80466505788737,19.142857142857142,5.345224838248491,16.337386523541788,16.555555555555557,5.274724788839932,8.641175500366213,14.0,10.59026876188963,24.0,19.710533716377157,21.0,17.285578701547454,21.0,21.782173132355176,0.3571428571428572,29.0,13.0
2022-05-26,21,10,3,2,2,4,16.012473216644146,False,3,21,5,146,0,mild,20.428571428571427,5.1593650402978355,17.127470957340872,20.285714285714285,4.8899987640170215,17.82785672749376,19.428571428571427,5.216984877966511,16.53041565638344,16.555555555555557,5.274724788839932,8.827521163296902,19.0,22.70125876204282,14.0,10.59026876188963,24.0,19.710533716377157,15.0,15.509283817792085,0.10526315789473695,29.0,14.0
2022-05-27,24,9,11,1,1,2,15.901516464982967,False,4,21,5,147,0,mild,19.714285714285715,3.988077469754288,17.3249386893691,20.0,4.506405697192872,17.69072681747934,19.535714285714285,5.280867934115204,16.6591522629824,16.61111111111111,5.326833586187136,9.015009094103766,21.0,16.012473216644146,19.0,22.70125876204282,14.0,10.59026876188963,29.0,14.519242340785352,0.1428571428571428,29.0,14.0
2022-05-28,44,17,15,4,6,2,19.848946730609594,False,5,21,5,148,1,mild,23.857142857142858,9.51189731211341,17.43579662201339,21.428571428571427,7.822200022168528,17.708592223587228,20.035714285714285,6.763092339264491,16.823355852177254,16.988888888888887,6.014018164413672,9.267821720723257,24.0,15.901516464982967,21.0,16.012473216644146,19.0,22.70125876204282,15.0,19.072941202099546,0.8333333333333333,44.0,14.0
2022-05-29,24,8,8,3,5,0,15.907532611280237,False,6,21,5,149,1,mild,24.285714285714285,9.428932172031027,17.238932894832363,22.071428571428573,7.620461178395225,17.475179553882466,20.321428571428573,6.755264456969685,16.903606375047183,17.11111111111111,6.043743992608366,9.4744530647589,44.0,19.848946730609594,24.0,15.901516464982967,21.0,16.012473216644146,21.0,17.285578701547454,-0.4545454545454546,44.0,14.0
2022-05-30,17,4,9,0,3,1,25.17597700210529,False,0,22,5,150,0,warm,23.285714285714285,9.827076298239902,18.019710507079242,21.714285714285715,7.740289911372058,17.922975856519116,20.535714285714285,6.540371168859997,17.410040122747315,17.22222222222222,5.946914557907414,9.7313162895103,24.0,15.907532611280237,44.0,19.848946730609594,24.0,15.901516464982967,24.0,19.710533716377157,-0.29166666666666663,44.0,14.0
2022-05-31,14,5,5,1,1,2,23.820431849974135,False,1,22,5,151,0,warm,23.285714285714285,9.827076298239902,19.909733805377023,21.571428571428573,7.871216167533712,18.41701130789183,20.464285714285715,6.602368502383815,17.600386193286475,17.288888888888888,5.875572062886069,10.004742097375166,17.0,25.17597700210529,24.0,15.907532611280237,44.0,19.848946730609594,14.0,10.59026876188963,-0.17647058823529416,44.0,14.0
2022-06-01,20,6,9,1,1,3,22.21767995444718,False,2,22,6,152,0,warm,23.428571428571427,9.761440174775142,19.84065111857765,21.5,7.881331398652436,18.448118938041258,20.5,6.59685671502107,17.738141332471056,17.4,5.830566492029525,10.253936237452635,14.0,23.820431849974135,17.0,25.17597700210529,24.0,15.907532611280237,19.0,22.70125876204282,0.4285714285714286,44.0,14.0
2022-06-02,20,10,4,2,3,1,22.759621795325586,False,3,22,6,153,0,warm,23.285714285714285,9.81010169356542,20.804529486960714,21.857142857142858,7.674705134472533,18.966000222150793,20.5,6.59685671502107,18.077920688650455,17.41111111111111,5.8346012533221465,10.529167363084236,20.0,22.21767995444718,14.0,23.820431849974135,17.0,25.17597700210529,21.0,16.012473216644146,0.0,44.0,14.0
2022-06-03,29,11,9,4,2,3,22.095988070308874,False,4,22,6,154,0,warm,24.0,10.049875621120885,21.689454002007274,21.857142857142858,7.674705134472533,19.507196345688186,20.571428571428573,6.680145105036169,18.160642616252098,17.6,5.931822388940226,10.78186319370164,20.0,22.759621795325586,20.0,22.21767995444718,14.0,23.820431849974135,24.0,15.901516464982967,0.44999999999999996,44.0,14.0
2022-06-04,31,10,13,3,5,0,16.636332051218673,False,5,22,6,155,1,mild,22.142857142857142,6.202917900165241,21.230509047808567,23.0,7.76580274715322,19.33315283491098,20.857142857142858,6.95335935711699,18.13361932945329,17.77777777777778,6.090659228499228,10.993400693125942,29.0,22.095988070308874,20.0,22.759621795325586,20.0,22.21767995444718,44.0,19.848946730609594,0.06896551724137923,44.0,14.0
2022-06-05,17,5,5,2,5,0,19.23842746135349,False,6,22,6,156,1,mild,21.142857142857142,6.414269805898177,21.706351169247604,22.714285714285715,7.917153445609026,19.472642032039982,21.071428571428573,6.727106975065011,18.336954500569668,17.866666666666667,6.019070815594879,11.232411204636497,31.0,16.636332051218673,29.0,22.095988070308874,20.0,22.759621795325586,24.0,15.907532611280237,-0.4516129032258065,44.0,14.0
2022-06-06,10,3,7,0,0,0,24.32853459722322,False,0,23,6,157,0,warm,20.142857142857142,7.603257447273747,21.585287968550166,21.714285714285715,8.597213962214042,19.802499237814704,20.892857142857142,6.956687620232973,18.716514690255984,17.755555555555556,6.071319777873132,11.541095631893288,17.0,19.23842746135349,31.0,16.636332051218673,29.0,22.095988070308874,17.0,25.17597700210529,-0.4117647058823529,44.0,10.0
2022-06-07,19,10,4,3,2,0,22.089781185257998,False,1,23,6,158,0,warm,20.857142857142858,7.151423434733608,21.338052159305,22.071428571428573,8.352468872359623,20.62389298234101,20.857142857142858,6.964004199981112,18.931010153151355,17.822222222222223,6.051423414645582,11.768675213012168,10.0,24.32853459722322,17.0,19.23842746135349,31.0,16.636332051218673,14.0,23.820431849974135,0.8999999999999999,44.0,10.0
2022-06-08,17,5,7,2,2,1,18.630604079114296,False,2,23,6,159,0,mild,20.428571428571427,7.299706452023544,20.825612748543165,21.928571428571427,8.425823727951212,20.333131933560406,20.821428571428573,6.981741114844424,19.068898495723886,17.877777777777776,6.0202425905389205,11.947402198776398,19.0,22.089781185257998,10.0,24.32853459722322,17.0,19.23842746135349,20.0,22.21767995444718,-0.10526315789473684,44.0,10.0
2022-06-09,21,8,8,2,2,1,24.638982309947192,False,3,23,6,160,0,warm,20.571428571428573,7.299706452023544,21.094092822060535,21.928571428571427,8.425823727951212,20.94931115451062,21.107142857142858,6.811424421184068,19.388583941002192,17.933333333333334,6.025787281306112,12.290168642669254,17.0,18.630604079114296,19.0,22.089781185257998,10.0,24.32853459722322,20.0,22.759621795325586,0.23529411764705888,44.0,10.0
2022-06-10,21,6,5,3,5,2,19.596687803700892,False,4,23,6,161,0,mild,19.428571428571427,6.320789582985723,20.73704992683082,21.714285714285715,8.407218248702648,21.213251964419047,20.857142857142858,6.676183683170246,19.451989390949194,17.955555555555556,6.033448174874905,12.513902408126048,21.0,24.638982309947192,17.0,18.630604079114296,19.0,22.089781185257998,29.0,22.095988070308874,0.0,44.0,10.0
2022-06-11,28,15,8,0,3,2,20.429416056447504,False,5,23,6,162,1,warm,19.0,5.44671154612272,21.278919070434938,20.571428571428573,5.840367292378983,21.254714059121756,21.0,6.787788599689455,19.48165314135449,18.11111111111111,6.110305247058828,12.704412414848507,21.0,19.596687803700892,21.0,24.638982309947192,17.0,18.630604079114296,31.0,16.636332051218673,0.33333333333333326,31.0,10.0
2022-06-12,21,12,6,0,3,0,24.965009497691828,False,6,23,6,163,1,warm,19.571428571428573,5.411627692821649,22.097002218483276,20.357142857142858,5.759368860416023,21.901676693865436,21.214285714285715,6.685291444142264,19.688428123873955,18.244444444444444,6.039776599617185,13.006460924903912,28.0,20.429416056447504,21.0,19.596687803700892,21.0,24.638982309947192,17.0,19.23842746135349,-0.25,31.0,10.0
2022-06-13,27,12,8,3,3,1,19.90843291694403,False,0,24,6,164,0,mild,22.0,4.0414518843273655,21.465559121300533,21.071428571428573,5.928604527909732,21.52542354492535,21.392857142857142,6.77325506141502,19.724199700722234,18.4,6.0833166589479495,13.19704700775792,21.0,24.965009497691828,28.0,20.429416056447504,21.0,19.596687803700892,10.0,24.32853459722322,0.2857142857142858,31.0,10.0
2022-06-14,15,5,8,1,1,0,26.242994701882676,False,1,24,6,165,0,warm,21.428571428571427,4.755948656056696,22.058875337961204,21.142857142857142,5.842248551017687,21.698463748633106,21.357142857142858,6.805304498122723,20.057737528262468,18.466666666666665,6.011599274959748,13.403537944188578,27.0,19.90843291694403,21.0,24.965009497691828,28.0,20.429416056447504,19.0,22.089781185257998,-0.4444444444444444,31.0,10.0
2022-06-15,22,11,9,0,2,0,20.434289760140874,False,2,24,6,166,0,warm,22.142857142857142,4.3369947901195,22.316544720965,21.285714285714285,5.836602955995397,21.57107873475408,21.392857142857142,6.805984761327977,20.009598836397668,18.57777777777778,5.983080597251589,13.624427050112823,15.0,26.242994701882676,27.0,19.90843291694403,21.0,24.965009497691828,17.0,18.630604079114296,0.46666666666666656,31.0,10.0
2022-06-16,20,8,5,5,2,0,16.749022848721616,False,3,24,6,167,0,mild,22.0,4.396968652757626,21.189407655075634,21.285714285714285,5.836602955995397,21.141750238568083,21.571428571428573,6.696757487512962,20.053875230359438,18.61111111111111,5.982548486390221,13.761774262282042,22.0,20.434289760140874,15.0,26.242994701882676,27.0,19.90843291694403,21.0,24.638982309947192,-0.09090909090909094,31.0,10.0
2022-06-17,26,11,8,1,4,2,25.37814975668646,False,4,24,6,168,0,warm,22.714285714285715,4.608480795022923,22.015330791216428,21.071428571428573,5.581070833482745,21.376190359023628,21.464285714285715,6.596756458078155,20.441693352355905,18.711111111111112,6.030343580210062,14.051133540626195,20.0,16.749022848721616,22.0,20.434289760140874,15.0,26.242994701882676,21.0,19.596687803700892,0.30000000000000004,31.0,10.0
2022-06-18,27,9,7,3,5,3,22.640742727495695,False,5,24,6,169,1,warm,22.571428571428573,4.429339411136552,22.33123460136617,20.785714285714285,5.116768382614049,21.805076835900557,21.892857142857142,6.5508794191330715,20.56911483540577,18.877777777777776,6.050030695024325,14.295037837014453,26.0,25.37814975668646,20.0,16.749022848721616,22.0,20.434289760140874,28.0,20.429416056447504,0.03846153846153855,28.0,10.0
2022-06-19,22,7,4,3,5,3,19.98496915231859,False,6,24,6,170,1,mild,22.714285714285715,4.386125310350254,21.619800266312847,21.142857142857142,5.005491489848443,21.858401242398063,21.928571428571427,6.548556931385567,20.665521637219022,18.977777777777778,6.026118764660442,14.514953038378783,27.0,22.640742727495695,26.0,25.37814975668646,20.0,16.749022848721616,21.0,24.965009497691828,-0.18518518518518523,28.0,10.0
2022-06-20,20,12,5,3,0,0,18.294393331040393,False,0,25,6,171,0,mild,21.714285714285715,4.029651999626657,21.389223182612334,21.857142857142858,3.88007023840358,21.427391151956435,21.785714285714285,6.545324273194562,20.614945194885568,19.08888888888889,5.95044034711669,14.6056076571866,22.0,19.98496915231859,27.0,22.640742727495695,26.0,25.37814975668646,27.0,19.90843291694403,-0.09090909090909094,28.0,15.0
2022-06-21,28,14,6,2,5,1,23.62276676069414,False,1,25,6,172,0,warm,23.571428571428573,3.359421718944223,21.014904905299684,22.5,4.109089361965201,21.536890121630442,22.285714285714285,6.462754503088899,21.08039155198573,19.3,5.925473479398596,14.835528549672459,20.0,18.294393331040393,22.0,19.98496915231859,27.0,22.640742727495695,15.0,26.242994701882676,0.3999999999999999,28.0,15.0
2022-06-22,21,9,6,2,3,1,27.617931880745655,False,2,25,6,173,0,warm,23.428571428571427,3.4572215654164866,22.04113949395751,22.785714285714285,3.826598638851134,22.178842107461257,22.357142857142858,6.4360920148239416,21.255987020510833,19.4,5.876634365065949,15.09834487231137,28.0,23.62276676069414,20.0,18.294393331040393,22.0,19.98496915231859,22.0,20.434289760140874,-0.25,28.0,15.0
2022-06-23,21,8,8,0,5,0,24.98170584319069,False,3,25,6,174,0,warm,23.571428571428573,3.3094381626464666,23.217237064595942,22.785714285714285,3.826598638851134,22.20332235983579,22.357142857142858,6.4360920148239416,21.576316757173206,19.377777777777776,5.866641130349591,15.362126903734444,21.0,27.617931880745655,28.0,23.62276676069414,20.0,18.294393331040393,20.0,16.749022848721616,0.0,28.0,15.0
2022-06-24,27,11,10,1,5,0,26.17772061085499,False,4,25,6,175,0,warm,23.714285714285715,3.4503277967117523,23.331461472334308,23.214285714285715,3.9453686856787287,22.67339613177537,22.464285714285715,6.489205526086259,21.943324048097203,19.522222222222222,5.89272600121058,15.597966941310634,21.0,24.98170584319069,21.0,27.617931880745655,28.0,23.62276676069414,26.0,25.37814975668646,0.2857142857142858,28.0,15.0
2022-06-25,17,4,5,3,2,3,24.37429762169399,False,5,25,6,176,1,warm,22.285714285714285,3.903600291794117,23.579112171505493,22.428571428571427,4.013712758767161,22.95517338643583,21.5,5.007401928552785,22.104943722778792,19.533333333333335,5.886949955221363,15.827579581652016,27.0,26.17772061085499,21.0,24.98170584319069,21.0,27.617931880745655,27.0,22.640742727495695,-0.37037037037037035,28.0,15.0
2022-06-26,14,3,8,1,1,1,29.269884521720495,False,6,25,6,177,1,warm,21.142857142857142,5.014265364224058,24.90552865284862,21.928571428571427,4.598733700525809,23.262664459580737,21.142857142857142,5.176258377790937,22.58217057672309,19.488888888888887,5.913694722287784,16.13863922614609,17.0,24.37429762169399,27.0,26.17772061085499,21.0,24.98170584319069,22.0,19.98496915231859,-0.17647058823529416,28.0,14.0
2022-06-27,13,4,4,1,3,1,27.932204595645715,False,0,26,6,178,0,warm,20.142857142857142,5.899959644736878,26.28235883350652,20.928571428571427,4.92191778936573,23.835791008059427,21.0,5.347204184673768,22.68060727649239,19.455555555555556,5.941968635134635,16.34946925003752,14.0,29.269884521720495,17.0,24.37429762169399,27.0,26.17772061085499,20.0,18.294393331040393,-0.0714285714285714,28.0,13.0
2022-06-28,18,9,5,2,1,1,24.616587494831514,False,1,26,6,179,0,warm,18.714285714285715,4.785891965429413,26.424333224097577,21.142857142857142,4.7044519480879226,23.71961906469863,21.142857142857142,5.204800389058851,22.709041406665868,19.488888888888887,5.925083689627392,16.531226753233792,13.0,27.932204595645715,14.0,29.269884521720495,17.0,24.37429762169399,28.0,23.62276676069414,0.3846153846153846,28.0,13.0
2022-06-29,12,4,4,2,1,1,23.595903410405537,False,2,26,6,180,0,warm,17.428571428571427,5.255382728122428,25.849757728334705,20.428571428571427,5.287347535016402,23.945448611146105,20.857142857142858,5.482053452212055,22.75826367295009,19.42222222222222,5.975564056451823,16.746352945779428,18.0,24.616587494831514,13.0,27.932204595645715,14.0,29.269884521720495,21.0,27.617931880745655,-0.33333333333333337,28.0,12.0
2022-06-30,15,7,3,2,3,0,22.47289715277692,False,3,26,6,181,0,warm,16.571428571428573,5.061526214398927,25.491356486847025,20.071428571428573,5.483742205048357,24.354296775721483,20.678571428571427,5.591352923329699,22.748023507144783,19.42222222222222,5.975564056451823,16.94197327604674,12.0,23.595903410405537,18.0,24.616587494831514,13.0,27.932204595645715,21.0,24.98170584319069,0.25,28.0,12.0
2022-07-01,32,13,10,4,4,1,26.716504516016876,False,4,26,7,182,0,warm,17.285714285714285,6.8243262357121,25.568325616155864,20.5,6.1737658374273225,24.449893544245082,20.785714285714285,5.7822022131591435,22.91304195163436,19.477777777777778,6.069314563927712,17.14237399166913,15.0,22.47289715277692,12.0,23.595903410405537,18.0,24.616587494831514,27.0,26.17772061085499,1.1333333333333333,32.0,12.0
2022-07-02,34,10,11,4,8,1,24.81317660641297,False,5,26,7,183,1,warm,19.714285714285715,9.286446857549723,25.631022613972863,21.0,6.9724733499228755,24.60506739273918,20.892857142857142,6.002093990861217,23.20507211431987,19.68888888888889,6.239858188471483,17.372418908707335,32.0,26.716504516016876,15.0,22.47289715277692,12.0,23.595903410405537,17.0,24.37429762169399,0.0625,34.0,12.0
2022-07-03,15,9,1,4,0,1,22.57493582454175,False,6,26,7,184,1,warm,19.857142857142858,9.191092996819823,24.674601371518754,20.5,7.144120767348605,24.790065012183685,20.821428571428573,6.061741416021394,23.324233127290878,19.711111111111112,6.219296619148641,17.588987213493386,34.0,24.81317660641297,32.0,26.716504516016876,15.0,22.47289715277692,14.0,29.269884521720495,-0.5588235294117647,34.0,12.0
2022-07-04,27,8,11,3,4,1,26.978711976788876,False,0,27,7,185,0,warm,21.857142857142858,8.9708522714506,24.538388140253492,21.0,7.3484692283495425,25.410373486880008,21.428571428571427,5.7826597201593595,23.41888231941822,19.844444444444445,6.245737622725996,17.792201492434998,15.0,22.57493582454175,34.0,24.81317660641297,32.0,26.716504516016876,13.0,27.932204595645715,0.8,34.0,12.0
2022-07-05,17,10,4,2,1,0,23.026491471284054,False,1,27,7,186,0,warm,21.714285714285715,9.050124966251119,24.311231565460997,20.214285714285715,7.1271805994168105,25.36778239477929,21.357142857142858,5.825959057683037,23.452336258204866,19.866666666666667,6.231850050842018,17.980032092091932,27.0,26.978711976788876,15.0,22.57493582454175,34.0,24.81317660641297,18.0,24.616587494831514,-0.37037037037037035,34.0,12.0
2022-07-06,15,8,3,1,3,0,28.437551894906328,False,2,27,7,187,0,warm,22.142857142857142,8.571825387640043,25.002895634675394,19.785714285714285,7.255539755445985,25.426326681505053,21.285714285714285,5.893229906439999,23.80258439448315,19.88888888888889,6.210618750850384,18.153218463914207,17.0,23.026491471284054,27.0,26.978711976788876,15.0,22.57493582454175,12.0,23.595903410405537,-0.11764705882352944,34.0,12.0
2022-07-07,17,7,5,2,2,1,29.371603512383803,False,3,27,7,188,0,warm,22.428571428571427,8.323804075404118,25.98842511461924,19.5,7.2827509595249476,25.73989080073313,21.142857142857142,5.948633741141192,23.97160658028446,19.822222222222223,6.209050620906845,18.372818272522814,15.0,28.437551894906328,17.0,23.026491471284054,27.0,26.978711976788876,15.0,22.47289715277692,0.1333333333333333,34.0,12.0
2022-07-08,39,15,7,6,8,3,23.371023944841717,False,4,27,7,189,0,warm,23.428571428571427,9.930712341974644,25.51049931873707,20.357142857142858,8.784664459746299,25.539412467446464,21.785714285714285,6.838654529013428,24.10640429961092,20.033333333333335,6.529879466169075,18.5383381309637,17.0,29.371603512383803,15.0,28.437551894906328,17.0,23.026491471284054,32.0,26.716504516016876,1.2941176470588234,39.0,12.0
2022-07-09,25,7,8,3,7,0,20.719877832035987,False,5,27,7,190,1,warm,22.142857142857142,8.858678822273125,24.92574235096893,20.928571428571427,8.8096475587784,25.278382482470896,21.678571428571427,6.760744926239419,24.116777934453363,20.155555555555555,6.518618298332148,18.675172987200888,39.0,23.371023944841717,17.0,29.371603512383803,15.0,28.437551894906328,34.0,24.81317660641297,-0.3589743589743589,39.0,12.0
2022-07-10,16,8,3,1,3,1,26.56955502487391,False,6,27,7,191,1,warm,22.285714285714285,8.73144290699396,25.496402236730667,21.071428571428573,8.704236684726373,25.08550180412471,21.5,6.844841258338424,24.174083131852722,20.18888888888889,6.489220871229873,18.844512182516564,25.0,20.719877832035987,39.0,23.371023944841717,17.0,29.371603512383803,15.0,22.57493582454175,-0.36,39.0,12.0
2022-07-11,23,11,4,1,5,2,25.92930804350365,False,0,28,7,192,0,warm,21.714285714285715,8.49929969103897,25.346487389118494,21.785714285714285,8.395773400289643,24.942437764685994,21.357142857142858,6.767100619441895,24.38911438637271,20.288888888888888,6.462066397240666,19.041323358916785,16.0,26.56955502487391,25.0,20.719877832035987,39.0,23.371023944841717,27.0,26.978711976788876,0.4375,39.0,12.0
2022-07-12,18,6,3,6,2,1,20.526491265515943,False,1,28,7,193,0,warm,21.857142857142858,8.414839499926526,24.98934450258019,21.785714285714285,8.395773400289643,24.650288034020594,21.464285714285715,6.685983918046845,24.184953549359612,20.366666666666667,6.390741195957458,19.21106913379237,23.0,25.92930804350365,16.0,26.56955502487391,25.0,20.719877832035987,17.0,23.026491471284054,-0.21739130434782605,39.0,12.0
2022-07-13,20,7,5,1,6,1,22.70337402805867,False,2,28,7,194,0,warm,22.571428571428573,7.934253648099539,24.17017623588767,22.357142857142858,7.938292229219311,24.586535935281535,21.392857142857142,6.690730379851897,24.26599227321382,20.4,6.3807998512391,19.372557698198523,18.0,20.526491265515943,23.0,25.92930804350365,16.0,26.56955502487391,15.0,28.437551894906328,0.11111111111111116,39.0,15.0
2022-07-14,17,4,6,2,1,4,24.314353398094283,False,3,28,7,195,0,warm,22.571428571428573,7.934253648099539,23.44771193384631,22.5,7.812711535597723,24.718068524232773,21.285714285714285,6.737716630790098,24.53618264997713,20.31111111111111,6.371714962280501,19.504929732086307,20.0,22.70337402805867,18.0,20.526491265515943,23.0,25.92930804350365,17.0,29.371603512383803,-0.15000000000000002,39.0,15.0
2022-07-15,30,15,8,1,4,2,24.45643566100157,False,4,28,7,196,0,warm,21.285714285714285,5.023753102820154,23.602770750440573,22.357142857142858,7.642061168369374,24.556635034588822,21.428571428571427,6.882229243862737,24.503264289416954,20.31111111111111,6.371714962280501,19.663068102740276,17.0,24.314353398094283,20.0,22.70337402805867,18.0,20.526491265515943,39.0,23.371023944841717,0.7647058823529411,39.0,15.0
2022-07-16,31,9,12,5,5,0,23.23717780252576,False,5,28,7,197,1,warm,22.142857142857142,6.148944934663482,23.96238503193911,22.142857142857142,7.326003663002759,24.444063691454023,21.571428571428573,7.041825160233793,24.5245655420966,20.466666666666665,6.460250108213617,19.815816941089665,30.0,24.45643566100157,17.0,24.314353398094283,20.0,22.70337402805867,25.0,20.719877832035987,0.03333333333333344,39.0,15.0
2022-07-17,25,8,6,5,4,2,23.709800360317708,False,6,28,7,198,1,warm,23.428571428571427,5.563486402641856,23.553848651288227,22.857142857142858,7.058624216104441,24.52512544400945,21.678571428571427,7.071348404227327,24.657595228096568,20.61111111111111,6.413984798762112,19.928178268824773,31.0,23.23717780252576,30.0,24.45643566100157,17.0,24.314353398094283,16.0,26.56955502487391,-0.19354838709677424,39.0,15.0
2022-07-18,15,8,5,0,2,0,27.30672026614168,False,0,29,7,199,0,warm,22.285714285714285,6.421689437998004,23.750621825950805,22.0,7.243033788512837,24.548554607534648,21.5,7.177640177559656,24.97946404720733,20.511111111111113,6.4306926330158625,20.086862000260123,25.0,23.709800360317708,31.0,23.23717780252576,30.0,24.45643566100157,23.0,25.92930804350365,-0.4,39.0,15.0
2022-07-19,37,10,14,4,6,3,22.856574923204793,False,1,29,7,200,0,warm,25.0,8.103497187428802,24.083490919906353,23.428571428571427,8.102367039844092,24.53641771124327,21.821428571428573,7.6645097034780445,24.952100053011282,20.8,6.580871155746723,20.145178423342617,15.0,27.30672026614168,25.0,23.709800360317708,31.0,23.23717780252576,18.0,20.526491265515943,1.4666666666666668,39.0,15.0
2022-07-20,18,9,3,2,4,0,25.489381453455017,False,2,29,7,201,0,warm,24.714285714285715,8.340948901139992,24.48149198067726,23.642857142857142,7.899436619221599,24.325834108282464,21.714285714285715,7.697316236759234,24.87608039489376,20.877777777777776,6.504670366688521,20.258290936571058,37.0,22.856574923204793,15.0,27.30672026614168,25.0,23.709800360317708,20.0,22.70337402805867,-0.5135135135135135,39.0,15.0
