timestamp,count,plastic,organic,glass,paper,metal,dayofweek,weekofyear,month,dayofyear,is_weekend,is_holiday,7day_avg,7day_std,14day_avg,14day_std,28day_avg,28day_std,90day_avg,90day_std,lag_1,lag_2,lag_3,lag_7,trend,rolling_max_14,rolling_min_14
2022-09-06,21,5,9,3,4,0,1,36,9,249,0,0,21.285714285714285,7.631388814501283,21.428571428571427,8.280786712108254,22.178571428571427,6.689148600136551,22.68888888888889,6.671496377882547,19.0,8.0,31.0,14.0,0.10526315789473695,35.0,8.0
2022-09-07,24,8,7,2,3,4,2,36,9,250,0,0,21.428571428571427,7.678045386189183,21.428571428571427,8.280786712108254,22.321428571428573,6.683609423106254,22.766666666666666,6.645180732402408,21.0,19.0,8.0,23.0,0.1428571428571428,35.0,8.0
2022-09-08,17,9,4,2,2,0,3,36,9,251,0,0,21.285714285714285,7.761320457119091,21.5,8.234542628931637,22.107142857142858,6.756830758925497,22.666666666666668,6.663669738366581,24.0,21.0,19.0,18.0,-0.29166666666666663,35.0,8.0
2022-09-09,32,13,11,5,3,0,4,36,9,252,0,0,21.714285714285715,8.320943169983513,21.285714285714285,7.887951585790843,22.5,7.005289007176923,22.68888888888889,6.691675936672984,17.0,24.0,21.0,29.0,0.8823529411764706,32.0,8.0
2022-09-10,28,12,6,6,4,0,5,36,9,253,1,0,21.285714285714285,7.825477316949764,21.0,7.534535869529776,22.321428571428573,6.788080901701313,22.788888888888888,6.70316786495146,32.0,17.0,24.0,31.0,-0.125,32.0,8.0
2022-09-11,12,6,3,0,3,0,6,36,9,254,1,0,21.857142857142858,6.7682733255627205,21.214285714285715,7.20233478627774,22.0,7.0605843845854315,22.655555555555555,6.797489806201867,28.0,32.0,17.0,8.0,-0.5714285714285714,32.0,8.0
2022-09-12,19,7,6,1,5,0,0,37,9,255,0,0,21.857142857142858,6.7682733255627205,21.071428571428573,7.226705662006359,21.964285714285715,7.073592742426869,22.57777777777778,6.798839586675316,12.0,28.0,32.0,19.0,0.5833333333333333,32.0,8.0
2022-09-13,16,3,5,2,5,1,1,37,9,256,0,0,21.142857142857142,7.1280799525204435,21.214285714285715,7.0947279606172975,21.678571428571427,7.149481055648666,22.522222222222222,6.832223350060994,19.0,12.0,28.0,21.0,-0.1578947368421053,32.0,8.0
2022-09-14,25,10,8,1,5,1,2,37,9,257,0,0,21.285714285714285,7.204495950776983,21.357142857142858,7.153343950232626,21.678571428571427,7.149481055648666,22.5,6.820738369862344,16.0,19.0,12.0,24.0,0.5625,32.0,8.0
2022-09-15,13,6,4,2,0,1,3,37,9,258,0,0,20.714285714285715,7.739816658342881,21.0,7.452413135250996,21.5,7.305502745901213,22.38888888888889,6.893563916484836,25.0,16.0,19.0,17.0,-0.48,32.0,8.0
2022-09-16,31,6,14,2,8,1,4,37,9,259,0,0,20.571428571428573,7.502380574571936,21.142857142857142,7.634508123364225,21.428571428571427,7.197883286739485,22.466666666666665,6.951194222836504,13.0,25.0,16.0,32.0,1.3846153846153846,32.0,8.0
2022-09-17,22,12,5,2,1,2,5,37,9,260,1,0,19.714285714285715,6.824326235712111,20.5,7.1009208503599694,21.535714285714285,7.182706303425586,22.488888888888887,6.946415201009731,31.0,13.0,25.0,28.0,-0.29032258064516125,32.0,8.0
2022-09-18,15,5,4,2,3,1,6,37,9,261,1,0,20.142857142857142,6.3358391032962,21.0,6.36093848905478,21.357142857142858,7.283742860158495,22.455555555555556,6.975335537998549,22.0,31.0,13.0,12.0,-0.31818181818181823,32.0,12.0
2022-09-19,16,8,4,2,2,0,0,38,9,262,0,0,19.714285714285715,6.52467842666814,20.785714285714285,6.482859903427851,21.035714285714285,7.315544803170545,22.41111111111111,7.003842355473508,15.0,22.0,31.0,19.0,0.06666666666666665,32.0,12.0
2022-09-20,23,12,6,2,2,1,1,38,9,263,0,0,20.714285714285715,6.39568306787961,20.928571428571427,6.50992479826925,21.178571428571427,7.313374715919426,22.5,6.959352288084216,16.0,15.0,22.0,16.0,0.4375,32.0,12.0
2022-09-21,19,6,4,3,5,1,2,38,9,264,0,0,19.857142857142858,6.121780008803856,20.571428571428573,6.465461917156255,21.0,7.302967433402203,22.511111111111113,6.952882264591319,23.0,16.0,15.0,25.0,-0.17391304347826086,32.0,12.0
2022-09-22,16,5,4,0,6,1,3,38,9,265,0,0,20.285714285714285,5.648430038936656,20.5,6.513300002539186,21.0,7.302967433402203,22.377777777777776,6.961495670654003,19.0,23.0,16.0,13.0,-0.1578947368421053,32.0,12.0
2022-09-23,22,6,9,1,3,3,4,38,9,266,0,0,19.0,3.3665016461207027,19.785714285714285,5.64567324361111,20.535714285714285,6.774036177757391,22.27777777777778,6.900623286907882,16.0,19.0,23.0,31.0,0.375,31.0,12.0
2022-09-24,24,8,8,2,5,1,5,38,9,267,1,0,19.285714285714285,3.7289089429432263,19.5,5.287867099458767,20.25,6.432700026398671,22.333333333333332,6.894061929489795,22.0,16.0,19.0,22.0,0.09090909090909083,31.0,12.0
2022-09-25,11,3,4,1,1,2,6,38,9,268,1,0,18.714285714285715,4.680252333449765,19.428571428571427,5.4024821320216505,20.321428571428573,6.313146608928066,22.155555555555555,6.978153889845233,24.0,22.0,16.0,15.0,-0.5416666666666667,31.0,11.0
2022-09-26,20,7,10,2,1,0,0,39,9,269,0,0,19.285714285714285,4.535573676110734,19.5,5.402990624858394,20.285714285714285,6.311994125573128,22.155555555555555,6.978153889845233,11.0,24.0,22.0,16.0,0.8181818181818181,31.0,11.0
2022-09-27,18,7,5,3,2,1,1,39,9,270,0,0,18.571428571428573,4.2370250120079564,19.642857142857142,5.3292681393507415,20.428571428571427,6.20888593471199,22.166666666666668,6.97064470766152,20.0,11.0,24.0,23.0,-0.09999999999999998,31.0,11.0
2022-09-28,13,6,4,0,2,1,2,39,9,271,0,0,17.714285714285715,4.715728494951264,18.785714285714285,5.3662559850144405,20.071428571428573,6.341682049498465,22.033333333333335,7.030351534356538,18.0,20.0,11.0,19.0,-0.2777777777777778,31.0,11.0
2022-09-29,15,7,3,1,3,1,3,39,9,272,0,0,17.571428571428573,4.790864322059333,18.928571428571427,5.225150505219712,19.964285714285715,6.403020947074677,21.877777777777776,7.029357024279078,13.0,18.0,20.0,16.0,0.15384615384615374,31.0,11.0
2022-09-30,19,9,3,2,3,2,4,39,9,273,0,0,17.142857142857142,4.4507891221135045,18.071428571428573,3.911802372589622,19.607142857142858,6.154428009732828,21.822222222222223,7.032153725387283,15.0,13.0,18.0,22.0,0.2666666666666666,24.0,11.0
2022-10-01,25,12,5,4,3,1,5,39,10,274,1,0,17.285714285714285,4.715728494951265,18.285714285714285,4.214052889824919,19.392857142857142,5.839452572733698,21.877777777777776,7.0373446501747665,19.0,15.0,13.0,24.0,0.3157894736842106,25.0,11.0
2022-10-02,15,6,5,1,1,2,6,39,10,275,1,0,17.857142857142858,4.017817460121505,18.285714285714285,4.214052889824919,19.642857142857142,5.471909990286645,21.77777777777778,7.0707146910476695,25.0,19.0,15.0,11.0,-0.4,25.0,11.0
2022-10-03,16,5,7,1,3,0,0,40,10,276,0,0,17.285714285714285,3.9460649476951914,18.285714285714285,4.214052889824919,19.535714285714285,5.514171257413439,21.744444444444444,7.090999376660552,15.0,25.0,19.0,20.0,0.06666666666666665,25.0,11.0
2022-10-04,19,10,7,2,0,0,1,40,10,277,0,0,17.428571428571427,3.9940431835899113,18.0,3.9999999999999996,19.464285714285715,5.507450461149009,21.855555555555554,6.966309149832234,16.0,15.0,25.0,18.0,0.1875,25.0,11.0
2022-10-05,16,6,7,0,1,2,2,40,10,278,0,0,17.857142857142858,3.579039509354973,17.785714285714285,4.022600984601714,19.178571428571427,5.470822075327806,21.8,6.993094507191858,19.0,16.0,15.0,13.0,-0.1578947368421053,25.0,11.0
2022-10-06,11,4,1,2,2,2,3,40,10,279,0,0,17.285714285714285,4.3479606604432375,17.428571428571427,4.397801648626201,18.964285714285715,5.673082269266179,21.644444444444446,7.076327224716294,16.0,19.0,16.0,15.0,-0.3125,25.0,11.0
2022-10-07,23,10,6,4,1,2,4,40,10,280,0,0,17.857142857142858,4.8452234702014065,17.5,4.4850177943219585,18.642857142857142,5.136754168367731,21.61111111111111,7.0626322311486325,11.0,16.0,19.0,19.0,1.0909090909090908,25.0,11.0
2022-10-08,16,8,4,2,2,0,5,40,10,281,1,0,16.571428571428573,3.6903993847614545,16.928571428571427,4.084949594158192,18.214285714285715,4.817846013691192,21.555555555555557,7.087116196311801,23.0,11.0,16.0,25.0,-0.30434782608695654,25.0,11.0
2022-10-09,14,7,4,1,2,0,6,40,10,282,1,0,16.428571428571427,3.7796447300922864,17.142857142857142,3.8201317507916643,18.285714285714285,4.736439848014786,21.533333333333335,7.1078371052386125,16.0,23.0,11.0,15.0,-0.125,25.0,11.0
2022-10-10,17,11,2,1,2,1,0,41,10,283,0,0,16.571428571428573,3.7796447300922864,16.928571428571427,3.7306276171151698,18.214285714285715,4.740348032676438,21.522222222222222,7.114201302660869,14.0,16.0,23.0,16.0,0.2142857142857142,25.0,11.0
2022-10-11,17,8,5,2,0,2,1,41,10,284,0,0,16.285714285714285,3.6384193323605993,16.857142857142858,3.7180876568709103,18.25,4.726795171423498,21.466666666666665,7.129933734347035,17.0,14.0,16.0,19.0,0.0,25.0,11.0
2022-10-12,15,6,6,0,2,1,2,41,10,285,0,0,16.142857142857142,3.6709931185158315,17.0,3.5948681370916673,17.892857142857142,4.573185013097664,21.4,7.162323394297025,17.0,17.0,14.0,16.0,-0.11764705882352944,25.0,11.0
2022-10-13,9,6,2,1,0,0,3,41,10,286,0,0,15.857142857142858,4.180453381654984,16.571428571428573,4.164211731007362,17.75,4.789069344370063,21.055555555555557,7.001382064384553,15.0,17.0,17.0,11.0,-0.4,25.0,9.0
2022-10-14,12,6,4,0,2,0,4,41,10,287,0,0,14.285714285714286,2.9277002188456236,16.071428571428573,4.269107017313424,17.071428571428573,4.14486359002249,20.766666666666666,6.828640939356216,9.0,15.0,17.0,23.0,0.33333333333333326,25.0,9.0
2022-10-15,15,6,4,0,4,1,5,41,10,288,1,0,14.142857142857142,2.853569193634051,15.357142857142858,3.4105524672504477,16.821428571428573,4.046521793384854,20.72222222222222,6.853241302811163,12.0,9.0,15.0,16.0,0.25,23.0,9.0
2022-10-16,13,5,5,1,2,0,6,41,10,289,1,0,14.0,2.886751345948154,15.214285714285714,3.4680646659877197,16.75,4.097198681664948,20.644444444444446,6.901084609611289,15.0,12.0,9.0,14.0,-0.1333333333333333,23.0,9.0
2022-10-17,15,5,5,1,2,2,0,42,10,290,0,0,13.714285714285714,2.6276913640612465,15.142857142857142,3.460927907082429,16.714285714285715,4.108321661981549,20.633333333333333,6.909446391586109,13.0,15.0,12.0,17.0,0.15384615384615374,23.0,9.0
2022-10-18,14,2,5,3,2,2,1,42,10,291,0,0,13.285714285714286,2.2146697055683187,14.785714285714286,3.2858337293148723,16.392857142857142,3.9472380002588894,20.533333333333335,6.939870153886818,15.0,13.0,15.0,17.0,-0.06666666666666665,23.0,9.0
2022-10-19,16,4,6,1,3,2,2,42,10,292,0,0,13.428571428571429,2.370453040886441,14.785714285714286,3.2858337293148723,16.285714285714285,3.9144286074408474,20.544444444444444,6.931707170288699,14.0,15.0,13.0,15.0,0.1428571428571428,23.0,9.0
2022-10-20,8,6,1,0,0,1,3,42,10,293,0,0,13.285714285714286,2.6903708365382264,14.571428571428571,3.6313651960128124,16.0,4.216370213557837,20.2,6.772714590276809,16.0,14.0,15.0,9.0,-0.5,23.0,8.0
2022-10-21,18,9,7,1,1,0,4,42,10,294,0,0,14.142857142857142,3.1320159337915174,14.214285714285714,2.913590738077497,15.857142857142858,4.070801956792858,19.955555555555556,6.438841250891524,8.0,16.0,14.0,12.0,1.25,18.0,8.0
2022-10-22,26,10,11,1,4,0,5,42,10,295,1,0,15.714285714285714,5.498917642417946,14.928571428571429,4.287087692026005,15.928571428571429,4.233277089990083,20.066666666666666,6.456074571781567,18.0,8.0,16.0,15.0,0.4444444444444444,26.0,8.0
2022-10-23,21,8,3,5,3,2,6,42,10,296,1,0,16.857142857142858,5.669467095138415,15.428571428571429,4.569367667316875,16.285714285714285,4.223892735530794,20.155555555555555,6.412612416363313,26.0,18.0,8.0,13.0,-0.1923076923076923,26.0,8.0
2022-10-24,16,4,6,3,3,0,0,43,10,297,0,0,17.0,5.627314338711384,15.357142857142858,4.550691289111049,16.142857142857142,4.160789505871366,20.022222222222222,6.3723027389832545,21.0,26.0,18.0,15.0,-0.23809523809523814,26.0,8.0
2022-10-25,12,3,5,0,4,0,1,43,10,298,0,0,16.714285714285715,5.8513327745134545,15.0,4.607685886729825,15.928571428571429,4.215742730822975,19.944444444444443,6.427401157773363,16.0,21.0,26.0,14.0,-0.25,26.0,8.0
2022-10-26,5,2,2,0,0,1,2,43,10,299,0,0,15.142857142857142,7.358183005529101,14.285714285714286,5.326690001645145,15.642857142857142,4.668367037160937,19.81111111111111,6.611013018712266,12.0,16.0,21.0,16.0,-0.5833333333333333,26.0,5.0
2022-10-27,24,11,7,2,4,0,3,43,10,300,0,0,17.428571428571427,7.253898787483024,15.357142857142858,5.678666458531679,15.964285714285714,4.925234665265858,19.766666666666666,6.568652145702039,5.0,12.0,16.0,8.0,3.8,26.0,5.0
2022-10-28,25,8,5,2,7,3,4,43,10,301,0,0,18.428571428571427,7.807200583588268,16.285714285714285,6.132242298245853,16.178571428571427,5.185832348124756,19.633333333333333,6.332456079595029,24.0,5.0,12.0,18.0,0.04166666666666674,26.0,5.0
2022-10-29,22,10,4,2,4,2,5,43,10,302,1,0,17.857142857142858,7.289914755527475,16.785714285714285,6.302363066325217,16.071428571428573,5.025332651075771,19.61111111111111,6.320458034256421,25.0,24.0,5.0,26.0,-0.12,26.0,5.0
2022-10-30,22,13,4,2,2,1,6,43,10,303,1,0,18.0,7.371114795831998,17.428571428571427,6.345371247116769,16.321428571428573,5.142802027923365,19.677777777777777,6.31358047204823,22.0,25.0,24.0,21.0,0.0,26.0,5.0
2022-10-31,11,4,3,3,1,0,0,44,10,304,0,0,17.285714285714285,7.825477316949767,17.142857142857142,6.549893045012175,16.142857142857142,5.240259293233249,19.544444444444444,6.3690986981845406,22.0,22.0,25.0,16.0,-0.5,26.0,5.0
2022-11-01,15,9,4,1,1,0,1,44,11,305,0,0,17.714285714285715,7.5655862454997695,17.214285714285715,6.518359532045693,16.0,5.213941425177805,19.455555555555556,6.3761513366344635,11.0,22.0,22.0,12.0,0.36363636363636354,26.0,5.0
2022-11-02,21,5,8,1,6,1,2,44,11,306,0,0,20.0,5.099019513592785,17.571428571428573,6.583362312728907,16.178571428571427,5.298871797660546,19.488888888888887,6.376298183651818,15.0,11.0,22.0,5.0,0.3999999999999999,26.0,5.0
2022-11-03,17,7,4,1,4,1,3,44,11,307,0,0,19.0,4.8648398397754775,18.214285714285715,5.98945960614364,16.392857142857142,5.20213122788817,19.27777777777778,6.133400504435959,21.0,15.0,11.0,24.0,-0.19047619047619047,26.0,5.0
2022-11-04,23,11,6,3,1,2,4,44,11,308,0,0,18.714285714285715,4.498677054212191,18.571428571428573,6.123275716028591,16.392857142857142,5.20213122788817,19.27777777777778,6.133400504435959,17.0,21.0,15.0,25.0,0.3529411764705883,26.0,5.0
2022-11-05,16,9,2,2,3,0,5,44,11,309,1,0,17.857142857142858,4.336994790119521,17.857142857142858,5.762706934140515,16.392857142857142,5.20213122788817,19.266666666666666,6.1384769182920715,23.0,17.0,21.0,22.0,-0.30434782608695654,25.0,5.0
2022-11-06,14,3,7,3,0,1,6,44,11,310,1,0,16.714285714285715,4.111540089159048,17.357142857142858,5.7727095738635406,16.392857142857142,5.20213122788817,19.155555555555555,6.14233991045193,16.0,23.0,17.0,22.0,-0.125,25.0,5.0
2022-11-07,13,3,7,2,1,0,0,45,11,311,0,0,17.0,3.6968455021364828,17.142857142857142,5.881615984863901,16.25,5.239628202812073,19.08888888888889,6.176513042024776,14.0,16.0,23.0,11.0,-0.0714285714285714,25.0,5.0
2022-11-08,14,7,1,2,4,0,1,45,11,312,0,0,16.857142857142858,3.804758924845378,17.285714285714285,5.770329565692349,16.142857142857142,5.254375853368845,19.022222222222222,6.198908526212867,13.0,14.0,16.0,15.0,0.07692307692307687,25.0,5.0
2022-11-09,12,5,2,1,3,1,2,45,11,313,0,0,15.571428571428571,3.690399384761456,17.785714285714285,4.854475673637063,16.035714285714285,5.308847561746561,18.9,6.227972418808406,14.0,13.0,14.0,21.0,-0.1428571428571429,25.0,11.0
2022-11-10,11,2,4,2,2,1,3,45,11,314,0,0,14.714285714285714,3.9880774697543226,16.857142857142858,4.817550332771955,16.107142857142858,5.223446327319876,18.788888888888888,6.279079665698611,12.0,14.0,13.0,17.0,-0.08333333333333337,25.0,11.0
2022-11-11,15,5,9,1,0,0,4,45,11,315,0,0,13.571428571428571,1.7182493859684973,16.142857142857142,4.221868759705326,16.214285714285715,5.166538656888348,18.58888888888889,6.105614370515731,11.0,12.0,14.0,23.0,0.36363636363636354,23.0,11.0
2022-11-12,21,10,4,3,4,0,5,45,11,316,1,0,14.285714285714286,3.251373336211749,16.071428571428573,4.122439265108155,16.428571428571427,5.238239536251983,18.58888888888889,6.105614370515731,15.0,11.0,12.0,16.0,0.3999999999999999,23.0,11.0
2022-11-13,9,4,3,0,2,0,6,45,11,317,1,0,13.571428571428571,3.823486317361131,15.142857142857142,4.148348009604688,16.285714285714285,5.387620534749546,18.466666666666665,6.18661113238668,21.0,15.0,11.0,14.0,-0.5714285714285714,23.0,9.0
2022-11-14,12,3,5,1,3,0,0,46,11,318,0,0,13.428571428571429,3.866830866792744,15.214285714285714,4.07956580322675,16.178571428571427,5.443675034716699,18.333333333333332,6.195322628556976,9.0,21.0,15.0,13.0,0.33333333333333326,23.0,9.0
2022-11-15,10,4,2,0,2,2,1,46,11,319,0,0,12.857142857142858,4.05908739450023,14.857142857142858,4.312007258041962,16.035714285714285,5.554325260599083,18.166666666666668,6.215692355697325,12.0,9.0,21.0,14.0,-0.16666666666666663,23.0,9.0
2022-11-16,10,1,7,1,0,1,2,46,11,320,0,0,12.571428571428571,4.197504927816978,14.071428571428571,4.103737240694062,15.821428571428571,5.670283626249782,18.07777777777778,6.275022320167614,10.0,12.0,9.0,12.0,0.0,23.0,9.0
2022-11-17,13,5,4,1,1,2,3,46,11,321,0,0,12.857142857142858,4.140393356054148,13.785714285714286,4.022600984601711,16.0,5.490732933602592,17.855555555555554,6.092104138469528,10.0,10.0,12.0,11.0,0.30000000000000004,23.0,9.0
2022-11-18,16,4,7,3,2,0,4,46,11,322,0,0,13.0,4.242640687119307,13.285714285714286,3.123818457952019,15.928571428571429,5.476742553261836,17.822222222222223,6.093978936286629,13.0,10.0,10.0,15.0,0.23076923076923084,21.0,9.0
2022-11-19,15,6,6,0,1,2,5,46,11,323,1,0,12.142857142857142,2.6726124191242824,13.214285714285714,3.067912631104068,15.535714285714286,5.109773807106177,17.766666666666666,6.096692785547613,16.0,13.0,10.0,21.0,-0.0625,21.0,9.0
2022-11-20,17,3,7,2,4,1,6,46,11,324,1,0,13.285714285714286,2.8115408417382244,13.428571428571429,3.2276279862435184,15.392857142857142,5.006213070991817,17.677777777777777,6.048173236657843,15.0,16.0,13.0,9.0,0.1333333333333333,21.0,9.0
2022-11-21,19,9,7,1,2,0,0,47,11,325,0,0,14.285714285714286,3.4503277967117936,13.857142857142858,3.5487190073893657,15.5,5.051585742964136,17.677777777777777,6.048173236657843,17.0,15.0,16.0,12.0,0.11764705882352944,21.0,9.0
2022-11-22,15,4,4,3,4,0,1,47,11,326,0,0,15.0,2.886751345948153,13.928571428571429,3.561855301217774,15.607142857142858,5.006213070991816,17.57777777777778,6.016788829203743,19.0,17.0,15.0,10.0,-0.21052631578947367,21.0,9.0
2022-11-23,11,4,5,0,2,0,2,47,11,327,0,0,15.142857142857142,2.609506430251504,13.857142857142858,3.613162749578965,15.821428571428571,4.651193167736412,17.522222222222222,6.0544862701146025,15.0,19.0,17.0,10.0,-0.2666666666666667,21.0,9.0
2022-11-24,16,5,3,2,4,2,3,47,11,328,0,0,15.571428571428571,2.4397501823713594,14.214285714285714,3.555679561329608,15.535714285714286,4.367236119418243,17.31111111111111,5.762420770265132,11.0,15.0,19.0,13.0,0.4545454545454546,21.0,9.0
2022-11-25,24,11,4,2,5,2,4,47,11,329,0,0,16.714285714285715,4.029651999626686,14.857142857142858,4.417746429627156,15.5,4.290385461401739,17.22222222222222,5.592486488012441,16.0,11.0,15.0,16.0,0.5,24.0,9.0
2022-11-26,23,11,6,3,2,1,5,47,11,330,1,0,17.857142857142858,4.5617456975947155,15.0,4.6575001548371056,15.535714285714286,4.3502417374903635,17.377777777777776,5.5558002442993555,24.0,16.0,11.0,15.0,-0.04166666666666663,24.0,9.0
2022-11-27,6,3,1,1,1,0,6,47,11,331,1,0,16.285714285714285,6.421689437998022,14.785714285714286,5.010428684693116,14.964285714285714,4.51730944878527,17.211111111111112,5.669739197863094,23.0,24.0,16.0,17.0,-0.7391304347826086,24.0,6.0
2022-11-28,10,5,3,1,0,1,0,48,11,332,0,0,15.0,6.6833125519211505,14.642857142857142,5.123207271549018,14.928571428571429,4.553619410474459,17.166666666666668,5.7107232073146195,6.0,23.0,24.0,19.0,0.6666666666666667,24.0,6.0
2022-11-29,15,6,4,2,2,1,1,48,11,333,0,0,15.0,6.6833125519211505,15.0,4.94586074020877,14.928571428571429,4.553619410474459,17.07777777777778,5.681089818256362,10.0,6.0,23.0,15.0,0.5,24.0,6.0
2022-11-30,10,4,4,2,0,0,2,48,11,334,0,0,14.857142857142858,6.7928533874107195,15.0,4.94586074020877,14.535714285714286,4.48439386760222,16.988888888888887,5.728882951776553,15.0,10.0,6.0,11.0,-0.33333333333333337,24.0,6.0
2022-12-01,12,4,4,1,2,1,3,48,12,335,0,0,14.285714285714286,6.848705126136038,14.928571428571429,4.9840404633850355,14.357142857142858,4.482181063940538,16.8,5.607378766341138,10.0,15.0,10.0,16.0,0.19999999999999996,24.0,6.0
2022-12-02,22,8,6,3,2,3,4,48,12,336,0,0,14.0,6.40312423743286,15.357142857142858,5.329268139350738,14.321428571428571,4.414232632683713,16.7,5.428700260361951,12.0,10.0,15.0,24.0,0.8333333333333333,24.0,6.0
2022-12-03,19,10,5,1,3,0,5,48,12,337,1,0,13.428571428571429,5.593363414414841,15.642857142857142,5.415180128506881,14.428571428571429,4.492203710863325,16.822222222222223,5.353939592818128,22.0,12.0,10.0,23.0,-0.13636363636363635,24.0,6.0
2022-12-04,7,1,2,2,2,0,6,48,12,338,1,0,13.571428571428571,5.380741673076408,14.928571428571429,5.863371118999791,14.178571428571429,4.706603488941516,16.68888888888889,5.447697058936239,19.0,22.0,12.0,6.0,-0.631578947368421,24.0,6.0
2022-12-05,7,2,1,0,3,1,0,49,12,339,0,0,13.142857142857142,5.8145957563294095,14.071428571428571,6.09494476171455,13.964285714285714,4.8950628404179115,16.533333333333335,5.522578782099388,7.0,19.0,22.0,10.0,0.0,24.0,6.0
2022-12-06,12,8,0,3,1,0,1,49,12,340,0,0,12.714285714285714,5.765248931147329,13.857142857142858,6.112498455021265,13.892857142857142,4.909094249370897,16.4,5.4850153380302356,7.0,7.0,19.0,15.0,0.7142857142857142,24.0,6.0
2022-12-07,8,3,2,2,0,1,2,49,12,341,0,0,12.428571428571429,5.9681695367212715,13.642857142857142,6.270899124063136,13.75,5.023094811118097,16.3,5.555541822704622,12.0,7.0,7.0,10.0,-0.33333333333333337,24.0,6.0
2022-12-08,11,7,3,0,1,0,3,49,12,342,0,0,12.285714285714286,5.992058236095682,13.285714285714286,6.268708263805492,13.75,5.023094811118097,16.066666666666666,5.3249465893823995,8.0,12.0,7.0,12.0,0.375,24.0,6.0
2022-12-09,16,6,7,0,2,1,4,49,12,343,0,0,11.428571428571429,4.649628761422552,12.714285714285714,5.539072005428225,13.785714285714286,5.035850311495411,15.933333333333334,5.170790911619359,11.0,8.0,12.0,22.0,0.4545454545454546,23.0,6.0
2022-12-10,13,6,2,0,5,0,5,49,12,344,1,0,10.571428571428571,3.4086724129854176,12.0,4.690415759823427,13.5,4.834291092846028,15.944444444444445,5.163312914175148,16.0,11.0,8.0,19.0,-0.1875,22.0,6.0
2022-12-11,8,4,2,0,1,1,6,49,12,345,1,0,10.714285714285714,3.251373336211758,12.142857142857142,4.521013209399019,13.464285714285714,4.87231136006496,15.822222222222223,5.220051611475397,13.0,16.0,11.0,7.0,-0.3846153846153846,22.0,7.0
2022-12-12,9,4,2,2,1,0,0,50,12,346,0,0,11.0,2.9439202887759834,12.071428571428571,4.565157099231014,13.357142857142858,4.938242945243123,15.744444444444444,5.269290106571847,8.0,13.0,16.0,7.0,0.125,22.0,7.0
2022-12-13,10,5,2,1,0,2,1,50,12,347,0,0,10.714285714285714,2.927700218845635,11.714285714285714,4.513715362495331,13.357142857142858,4.938242945243123,15.577777777777778,5.2101408848465915,9.0,8.0,13.0,12.0,0.11111111111111116,22.0,7.0
2022-12-14,10,2,3,2,3,0,2,50,12,348,0,0,11.0,2.7080128015453577,11.714285714285714,4.513715362495331,13.357142857142858,4.938242945243123,15.544444444444444,5.236348996341402,10.0,9.0,8.0,8.0,0.0,22.0,7.0
2022-12-15,7,4,1,0,1,1,3,50,12,349,0,0,10.428571428571429,3.1014589500826597,11.357142857142858,4.683968449889519,13.142857142857142,5.082389972314986,15.277777777777779,5.048145232374068,10.0,10.0,9.0,11.0,-0.30000000000000004,22.0,7.0
2022-12-16,11,6,2,0,2,1,4,50,12,350,0,0,9.714285714285714,1.976047040118765,10.571428571428571,3.5456210417116707,12.964285714285714,5.066097503537018,15.155555555555555,5.016626538095252,7.0,10.0,10.0,16.0,0.5714285714285714,19.0,7.0
2022-12-17,9,4,2,1,2,0,5,50,12,351,1,0,9.142857142857142,1.3451854182691871,9.857142857142858,2.597547448508444,12.75,5.103557219851307,15.088888888888889,5.058410383262028,11.0,7.0,10.0,13.0,-0.18181818181818177,16.0,7.0
2022-12-18,13,4,4,3,1,1,6,50,12,352,1,0,9.857142857142858,1.8644544714716693,10.285714285714286,2.5848246906354526,12.607142857142858,5.0357189763196395,15.055555555555555,5.062222079731322,9.0,11.0,7.0,8.0,0.4444444444444444,16.0,7.0
2022-12-19,13,6,2,3,2,0,0,51,12,353,0,0,10.428571428571429,2.1491969707422895,10.714285714285714,2.493948720358982,12.392857142857142,4.878822609289067,14.944444444444445,4.99519119565493,13.0,9.0,11.0,9.0,0.0,16.0,7.0
2022-12-20,9,3,4,1,1,0,1,51,12,354,0,0,10.285714285714286,2.214669705568332,10.5,2.5038431998091957,12.178571428571429,4.891819107437878,14.833333333333334,5.0151456004046775,13.0,13.0,9.0,10.0,-0.3076923076923077,16.0,7.0
2022-12-21,9,3,2,2,1,1,2,51,12,355,0,0,10.142857142857142,2.267786838055412,10.571428571428571,2.440500759279525,12.107142857142858,4.924160283475208,14.755555555555556,5.051000815526751,9.0,13.0,13.0,10.0,0.0,16.0,7.0
2022-12-22,5,2,1,1,0,1,3,51,12,356,0,0,9.857142857142858,2.7945525240231284,10.142857142857142,2.851643058285541,11.714285714285714,5.039526306789712,14.566666666666666,5.094720775006307,9.0,9.0,13.0,7.0,-0.4444444444444444,16.0,5.0
2022-12-23,12,7,3,1,0,1,4,51,12,357,0,0,10.0,2.8867513459481677,9.857142857142858,2.3812454032143875,11.285714285714286,4.429339411136587,14.433333333333334,5.001235802335435,5.0,9.0,9.0,11.0,1.4,13.0,5.0
2022-12-24,13,9,1,1,2,0,5,51,12,358,1,0,10.571428571428571,3.0472470011002546,9.857142857142858,2.3812454032143875,10.928571428571429,3.8096230145813266,14.455555555555556,4.990240162447228,12.0,5.0,9.0,9.0,0.08333333333333326,13.0,5.0
